,Age,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn,Gender_Female,Gender_Male,Location_Chicago,Location_Houston,Location_Los Angeles,Location_Miami,Location_New York
64213,33,14,89.97,304,0,0,1,0,0,1,0,0
64214,51,15,65.82,499,0,0,1,0,0,0,0,1
64215,28,13,40.17,413,0,0,1,0,0,1,0,0
64216,54,9,33.68,480,1,0,1,0,0,0,1,0
64217,47,4,34.94,70,0,1,0,1,0,0,0,0
64218,53,24,63.26,491,1,0,1,0,0,0,1,0
64219,52,12,51.77,403,1,1,0,1,0,0,0,0
64220,25,2,44.42,387,0,1,0,0,0,0,0,1
64221,22,4,80.41,186,0,1,0,1,0,0,0,0
64222,69,7,96.8,393,0,0,1,0,0,0,0,1
64223,29,2,66.74,153,0,1,0,0,1,0,0,0
64224,57,8,67.25,261,0,1,0,0,0,1,0,0
64225,40,14,77.86,422,0,0,1,0,0,1,0,0
64226,30,14,92.55,127,1,1,0,0,1,0,0,0
64227,34,24,97.48,285,1,1,0,0,0,0,0,1
64228,36,14,53.67,298,1,1,0,0,0,0,0,1
64229,27,15,58.7,276,1,0,1,0,1,0,0,0
64230,22,18,90.83,126,0,1,0,0,1,0,0,0
64231,68,14,65.93,246,0,1,0,0,0,0,0,1
64232,41,21,62.58,342,0,0,1,0,1,0,0,0
64233,38,12,33.36,65,1,0,1,0,0,0,0,1
64234,24,20,77.08,116,1,1,0,0,0,1,0,0
64235,53,14,55.7,291,0,1,0,0,0,0,0,1
64236,47,7,90.28,77,0,0,1,0,0,0,0,1
64237,25,7,45.16,52,1,0,1,0,0,0,0,1
64238,33,11,64.06,393,1,1,0,0,0,0,0,1
64239,45,23,74.09,58,0,0,1,0,1,0,0,0
64240,64,12,85.67,323,0,0,1,1,0,0,0,0
64241,39,7,85.84,242,0,1,0,0,1,0,0,0
64242,70,10,60.38,343,0,0,1,0,0,1,0,0
64243,52,9,36.7,337,1,0,1,0,0,1,0,0
64244,59,7,89.29,480,0,0,1,0,0,1,0,0
64245,25,13,39.55,446,0,1,0,1,0,0,0,0
64246,48,14,70.81,189,0,1,0,0,0,0,1,0
64247,60,13,49.47,431,1,0,1,0,0,0,0,1
64248,33,16,74.94,232,1,1,0,0,0,0,0,1
64249,29,6,67.55,107,0,1,0,0,0,1,0,0
64250,56,23,36.73,369,1,0,1,0,1,0,0,0
64251,70,24,60.47,186,1,1,0,0,1,0,0,0
64252,57,7,75.94,225,1,0,1,0,1,0,0,0
64253,19,11,98.28,101,1,1,0,1,0,0,0,0
64254,64,20,94.02,124,0,1,0,0,0,1,0,0
64255,19,12,59.1,316,1,1,0,0,1,0,0,0
64256,50,4,87.52,387,0,0,1,1,0,0,0,0
64257,24,16,63.65,230,0,1,0,0,0,0,0,1
64258,48,7,59.72,127,0,1,0,1,0,0,0,0
64259,62,4,82.65,344,0,0,1,1,0,0,0,0
64260,69,24,54.95,232,1,0,1,0,1,0,0,0
64261,25,4,39.14,101,0,0,1,0,0,0,1,0
64262,59,22,72.83,211,1,0,1,0,1,0,0,0
64263,21,5,46.96,155,1,1,0,0,0,1,0,0
64264,49,14,56.02,450,0,1,0,0,0,1,0,0
64265,25,19,52.2,379,0,0,1,0,1,0,0,0
64266,28,1,79.79,492,1,1,0,0,1,0,0,0
64267,21,3,43.02,360,0,1,0,0,1,0,0,0
64268,25,21,80.54,157,1,1,0,0,0,0,0,1
64269,62,17,51.0,413,0,0,1,1,0,0,0,0
64270,45,18,39.92,497,0,1,0,1,0,0,0,0
64271,36,22,82.82,222,1,0,1,0,0,0,1,0
64272,26,16,88.55,252,1,1,0,0,0,1,0,0
64273,26,16,98.93,306,1,1,0,0,1,0,0,0
64274,28,24,56.37,285,1,0,1,0,0,1,0,0
64275,49,12,54.46,101,0,1,0,0,0,0,0,1
64276,27,23,65.57,60,0,0,1,1,0,0,0,0
64277,48,5,37.47,176,1,1,0,1,0,0,0,0
64278,38,8,71.42,433,1,1,0,0,1,0,0,0
64279,34,17,69.45,254,0,0,1,0,1,0,0,0
64280,69,9,35.98,196,0,0,1,0,0,0,1,0
64281,58,1,81.96,236,1,1,0,0,0,0,1,0
64282,26,11,30.95,316,1,1,0,0,0,0,1,0
64283,69,13,35.03,464,0,1,0,0,1,0,0,0
64284,69,13,60.73,137,1,1,0,0,1,0,0,0
64285,25,3,78.5,273,1,1,0,0,1,0,0,0
64286,26,2,55.14,422,0,1,0,1,0,0,0,0
64287,33,17,65.65,356,1,0,1,0,0,1,0,0
64288,50,7,78.68,495,1,0,1,0,1,0,0,0
64289,49,21,60.48,310,1,0,1,0,0,0,0,1
64290,59,13,94.68,72,0,0,1,0,0,0,0,1
64291,52,23,62.95,313,0,0,1,1,0,0,0,0
64292,52,9,55.94,127,0,1,0,0,0,0,1,0
64293,33,24,37.16,207,0,0,1,0,0,0,1,0
64294,62,9,65.45,429,0,0,1,0,1,0,0,0
64295,39,2,98.52,152,0,1,0,0,0,0,0,1
64296,57,4,94.74,319,0,1,0,0,0,0,1,0
64297,59,11,37.83,197,1,0,1,1,0,0,0,0
64298,46,12,72.38,265,0,0,1,1,0,0,0,0
64299,31,22,92.3,321,0,0,1,0,1,0,0,0
64300,62,1,38.57,377,0,1,0,0,1,0,0,0
64301,19,21,67.95,366,1,0,1,0,1,0,0,0
64302,43,6,97.12,383,1,1,0,0,1,0,0,0
64303,48,20,37.12,50,0,1,0,0,0,1,0,0
64304,50,15,89.11,107,0,0,1,0,0,1,0,0
64305,68,23,81.0,498,0,0,1,0,0,1,0,0
64306,57,19,59.32,403,0,0,1,0,0,0,1,0
64307,27,5,59.26,438,1,1,0,0,0,0,1,0
64308,39,16,31.52,68,1,0,1,1,0,0,0,0
64309,23,14,54.81,368,1,1,0,0,0,0,1,0
64310,49,10,52.31,112,1,0,1,0,0,1,0,0
64311,43,6,97.07,109,0,0,1,1,0,0,0,0
64312,69,17,40.0,241,0,1,0,1,0,0,0,0
64313,40,12,51.52,146,1,0,1,0,1,0,0,0
64314,38,7,31.93,184,1,1,0,0,1,0,0,0
64315,62,10,85.08,124,1,1,0,1,0,0,0,0
64316,66,12,88.78,274,0,1,0,1,0,0,0,0
64317,22,11,61.37,136,1,1,0,0,0,1,0,0
64318,19,10,95.09,481,1,0,1,0,1,0,0,0
64319,21,13,45.58,428,1,0,1,0,1,0,0,0
64320,67,4,81.72,294,1,0,1,0,1,0,0,0
64321,69,7,68.46,421,0,0,1,0,0,0,0,1
64322,24,23,52.1,64,1,0,1,0,0,1,0,0
64323,52,4,61.48,454,0,1,0,0,0,0,1,0
64324,55,1,82.05,353,0,1,0,1,0,0,0,0
64325,31,14,87.95,303,0,0,1,0,0,0,0,1
64326,69,3,51.54,61,1,1,0,1,0,0,0,0
64327,47,4,82.34,168,1,1,0,0,0,0,1,0
64328,63,8,59.41,310,1,1,0,0,0,1,0,0
64329,21,6,54.11,130,1,1,0,0,0,0,1,0
64330,46,19,43.03,459,1,0,1,1,0,0,0,0
64331,21,15,81.33,99,0,0,1,0,0,0,0,1
64332,39,1,48.68,348,1,1,0,0,0,0,1,0
64333,24,7,58.95,53,0,0,1,0,0,0,0,1
64334,30,11,63.56,352,1,1,0,0,0,0,1,0
64335,27,5,40.6,97,1,0,1,1,0,0,0,0
64336,29,22,56.81,485,1,0,1,0,1,0,0,0
64337,37,15,92.84,236,1,0,1,0,0,0,1,0
64338,55,6,31.93,364,0,0,1,0,0,0,1,0
64339,31,16,47.12,203,1,1,0,1,0,0,0,0
64340,43,16,57.75,212,0,1,0,0,0,0,0,1
64341,18,1,74.28,324,0,1,0,0,0,1,0,0
64342,55,18,35.86,348,0,0,1,0,0,1,0,0
64343,46,18,78.14,415,1,0,1,0,0,1,0,0
64344,39,8,85.41,218,1,0,1,0,0,0,0,1
64345,70,24,82.95,84,0,0,1,1,0,0,0,0
64346,42,11,75.18,446,1,0,1,0,0,1,0,0
64347,24,22,52.7,51,0,0,1,0,0,0,1,0
64348,63,12,99.66,466,0,0,1,0,0,1,0,0
64349,55,19,32.51,295,0,0,1,1,0,0,0,0
64350,70,14,82.37,119,0,1,0,0,1,0,0,0
64351,45,10,64.54,214,1,0,1,0,0,0,0,1
64352,31,20,69.95,414,0,1,0,0,1,0,0,0
64353,47,2,46.53,111,1,1,0,1,0,0,0,0
64354,54,15,89.58,375,0,1,0,0,1,0,0,0
64355,43,16,69.81,218,0,0,1,0,0,0,1,0
64356,68,4,77.52,361,1,0,1,0,1,0,0,0
64357,44,11,66.16,289,1,1,0,1,0,0,0,0
64358,40,3,78.74,222,1,1,0,0,1,0,0,0
64359,33,3,67.08,93,0,0,1,0,0,1,0,0
64360,36,10,84.37,486,1,0,1,0,0,1,0,0
64361,30,6,38.53,220,0,0,1,0,0,1,0,0
64362,49,6,56.53,411,1,0,1,1,0,0,0,0
64363,48,4,48.71,382,1,1,0,0,0,1,0,0
64364,53,5,48.32,198,0,0,1,1,0,0,0,0
64365,48,2,74.77,330,0,0,1,0,0,0,1,0
64366,33,15,41.03,448,0,1,0,0,1,0,0,0
64367,31,24,45.1,280,1,1,0,0,1,0,0,0
64368,65,10,30.76,78,0,1,0,0,0,1,0,0
64369,58,21,75.32,128,0,1,0,0,0,1,0,0
64370,46,24,33.63,458,1,1,0,1,0,0,0,0
64371,33,24,45.18,103,0,1,0,1,0,0,0,0
64372,51,4,44.56,305,0,1,0,1,0,0,0,0
64373,64,11,62.37,282,0,1,0,0,0,1,0,0
64374,43,17,33.75,283,1,0,1,0,0,0,0,1
64375,42,5,79.04,202,1,0,1,0,1,0,0,0
64376,54,23,99.37,216,1,0,1,0,1,0,0,0
64377,25,12,50.69,280,1,1,0,0,0,0,1,0
64378,34,23,91.28,474,1,1,0,0,0,1,0,0
64379,49,4,38.12,97,0,0,1,0,0,0,0,1
64380,40,18,56.0,433,1,1,0,0,0,1,0,0
64381,50,8,62.25,247,0,1,0,0,1,0,0,0
64382,53,6,51.48,407,1,1,0,0,0,0,1,0
64383,67,9,35.68,188,1,1,0,0,1,0,0,0
64384,58,6,83.47,441,1,1,0,0,0,0,0,1
64385,48,11,77.47,328,1,1,0,0,1,0,0,0
64386,23,24,49.16,339,1,0,1,0,1,0,0,0
64387,34,11,70.52,183,0,0,1,0,0,0,1,0
64388,66,3,71.43,160,0,1,0,0,1,0,0,0
64389,20,19,84.73,318,0,0,1,0,0,0,1,0
64390,32,17,93.77,319,0,0,1,0,0,0,0,1
64391,25,9,84.12,116,0,0,1,1,0,0,0,0
64392,63,15,80.17,202,1,0,1,0,1,0,0,0
64393,65,4,97.94,428,1,0,1,0,1,0,0,0
64394,19,18,53.99,360,1,0,1,0,0,0,0,1
64395,22,12,77.3,172,0,0,1,1,0,0,0,0
64396,35,4,60.3,127,1,0,1,0,0,0,1,0
64397,46,10,89.64,336,0,1,0,0,0,1,0,0
64398,30,11,99.4,232,0,1,0,0,0,0,1,0
64399,28,13,85.04,176,1,0,1,0,0,1,0,0
64400,31,24,75.81,500,0,1,0,0,0,0,0,1
64401,22,2,77.26,120,0,1,0,0,1,0,0,0
64402,70,12,63.75,197,0,1,0,0,0,1,0,0
64403,49,13,82.98,52,0,0,1,0,0,0,1,0
64404,43,8,48.31,322,0,0,1,0,1,0,0,0
64405,42,23,79.22,448,1,0,1,0,0,0,1,0
64406,43,21,86.86,471,0,1,0,0,1,0,0,0
64407,18,7,94.06,318,1,0,1,0,0,0,0,1
64408,27,1,75.71,442,1,0,1,0,1,0,0,0
64409,46,2,74.63,215,0,1,0,1,0,0,0,0
64410,66,7,71.48,166,0,1,0,1,0,0,0,0
64411,51,7,53.77,308,1,0,1,0,0,0,0,1
64412,63,5,59.35,462,0,0,1,0,0,0,0,1
64413,31,20,44.5,120,0,1,0,0,0,1,0,0
64414,40,11,93.46,409,0,0,1,0,0,1,0,0
64415,28,16,73.29,127,1,1,0,0,0,1,0,0
64416,65,3,79.72,120,1,1,0,0,0,0,0,1
64417,64,19,63.07,102,0,1,0,0,0,0,1,0
64418,62,15,54.58,235,0,1,0,0,0,0,0,1
64419,48,15,68.55,423,0,1,0,0,1,0,0,0
64420,27,13,32.96,412,1,0,1,0,0,1,0,0
64421,69,15,45.31,338,1,1,0,0,1,0,0,0
64422,23,15,84.54,296,0,0,1,0,1,0,0,0
64423,41,5,53.46,177,0,1,0,1,0,0,0,0
64424,25,19,67.5,89,1,1,0,0,0,0,1,0
64425,20,10,84.16,248,0,0,1,1,0,0,0,0
64426,69,18,68.99,95,1,0,1,0,0,0,0,1
64427,37,16,41.64,468,1,1,0,1,0,0,0,0
64428,31,5,75.08,478,0,1,0,0,0,0,1,0
64429,67,12,72.8,274,1,1,0,0,0,0,0,1
64430,49,11,86.84,78,1,0,1,1,0,0,0,0
64431,35,14,39.99,125,0,0,1,0,1,0,0,0
64432,56,7,99.96,218,1,0,1,0,0,0,0,1
64433,47,7,47.85,345,0,1,0,1,0,0,0,0
64434,21,17,39.69,387,0,1,0,0,0,0,0,1
64435,48,6,46.9,492,0,0,1,0,0,0,0,1
64436,62,23,83.98,297,1,1,0,0,0,1,0,0
64437,58,19,92.02,153,0,0,1,1,0,0,0,0
64438,62,18,66.92,412,1,1,0,0,0,1,0,0
64439,69,19,44.51,197,0,0,1,0,1,0,0,0
64440,47,13,98.83,56,0,1,0,0,0,1,0,0
64441,20,4,66.53,457,1,0,1,0,1,0,0,0
64442,30,4,49.49,191,1,1,0,0,0,0,0,1
64443,27,1,98.93,120,1,0,1,0,0,0,0,1
64444,39,5,97.87,89,0,0,1,0,0,0,1,0
64445,42,17,91.1,347,0,1,0,1,0,0,0,0
64446,45,13,30.98,203,0,0,1,1,0,0,0,0
64447,56,7,63.62,221,1,1,0,1,0,0,0,0
64448,35,16,70.66,437,1,0,1,1,0,0,0,0
64449,62,6,47.99,500,0,0,1,0,0,0,0,1
64450,28,13,81.86,345,1,1,0,0,1,0,0,0
64451,26,1,47.02,152,1,1,0,1,0,0,0,0
64452,28,5,81.6,64,0,0,1,1,0,0,0,0
64453,42,16,85.35,229,0,1,0,0,0,0,0,1
64454,43,8,45.04,413,0,1,0,0,1,0,0,0
64455,45,11,37.98,394,0,0,1,0,0,1,0,0
64456,48,2,82.79,341,0,0,1,0,0,0,1,0
64457,24,12,60.77,62,1,1,0,0,0,0,0,1
64458,51,15,71.1,79,1,1,0,1,0,0,0,0
64459,66,15,71.92,489,0,1,0,0,1,0,0,0
64460,53,1,54.73,177,0,1,0,0,0,0,1,0
64461,51,16,84.91,286,0,1,0,0,0,0,0,1
64462,48,19,87.57,244,1,0,1,0,1,0,0,0
64463,20,18,57.86,382,1,1,0,0,1,0,0,0
64464,62,19,77.59,128,1,1,0,0,0,0,1,0
64465,60,24,68.73,279,1,1,0,0,1,0,0,0
64466,64,17,74.67,185,0,1,0,1,0,0,0,0
64467,70,16,80.96,303,1,0,1,0,1,0,0,0
64468,43,11,82.07,331,1,1,0,0,1,0,0,0
64469,51,21,92.8,291,1,0,1,0,0,1,0,0
64470,45,19,40.02,417,0,1,0,0,0,0,0,1
64471,35,10,57.18,150,1,1,0,0,0,0,0,1
64472,69,3,99.4,227,1,0,1,0,0,0,1,0
64473,65,6,73.87,127,1,0,1,0,0,1,0,0
64474,31,21,90.46,147,1,1,0,0,1,0,0,0
64475,52,24,84.3,62,0,0,1,0,0,0,0,1
64476,30,5,68.45,176,1,0,1,0,0,0,1,0
64477,64,19,37.49,309,1,0,1,0,1,0,0,0
64478,43,5,59.7,278,0,1,0,0,0,0,1,0
64479,60,16,70.82,423,1,0,1,0,0,1,0,0
64480,23,24,51.62,162,1,1,0,0,1,0,0,0
64481,54,4,96.2,489,0,1,0,0,0,0,0,1
64482,70,11,80.81,173,1,0,1,0,0,0,0,1
64483,24,11,49.21,302,0,0,1,0,0,1,0,0
64484,57,1,72.86,447,1,0,1,1,0,0,0,0
64485,63,22,55.7,472,0,1,0,0,0,0,1,0
64486,20,4,39.71,460,1,1,0,1,0,0,0,0
64487,50,16,41.11,276,1,1,0,0,0,0,0,1
64488,65,23,82.59,70,1,1,0,0,1,0,0,0
64489,55,4,98.48,182,1,1,0,0,0,1,0,0
64490,42,20,49.05,76,0,1,0,1,0,0,0,0
64491,63,17,82.06,388,0,0,1,1,0,0,0,0
64492,41,19,50.06,311,0,1,0,0,1,0,0,0
64493,37,7,82.71,217,0,0,1,0,1,0,0,0
64494,48,8,34.41,157,0,1,0,0,0,0,0,1
64495,51,14,70.9,201,0,0,1,0,0,1,0,0
64496,62,4,92.38,342,1,1,0,0,0,0,1,0
64497,24,24,88.39,437,0,1,0,0,1,0,0,0
64498,33,15,44.42,357,1,1,0,0,0,0,1,0
64499,53,17,46.41,380,0,0,1,0,0,0,0,1
64500,30,16,37.81,490,0,0,1,1,0,0,0,0
64501,69,24,30.42,306,0,0,1,0,1,0,0,0
64502,69,16,66.38,106,1,0,1,0,0,1,0,0
64503,19,2,55.74,455,1,0,1,0,0,0,0,1
64504,44,19,91.45,171,0,1,0,0,0,0,1,0
64505,42,20,66.15,118,0,1,0,0,1,0,0,0
64506,20,15,58.91,200,0,0,1,0,0,0,0,1
64507,47,6,89.2,180,1,1,0,0,0,0,0,1
64508,58,6,46.71,258,1,0,1,0,0,1,0,0
64509,51,19,49.52,72,1,0,1,0,0,0,0,1
64510,31,14,33.27,297,1,0,1,1,0,0,0,0
64511,46,23,36.98,157,1,1,0,0,0,0,1,0
64512,39,18,83.67,472,1,0,1,0,0,0,1,0
64513,56,13,52.64,81,1,0,1,0,0,1,0,0
64514,49,10,71.3,64,0,0,1,0,0,0,1,0
64515,52,19,91.81,204,0,1,0,0,0,0,1,0
64516,56,20,30.43,431,1,0,1,0,1,0,0,0
64517,32,14,64.88,114,0,1,0,0,1,0,0,0
64518,55,12,61.16,200,1,0,1,1,0,0,0,0
64519,19,12,90.35,343,0,0,1,0,0,0,0,1
64520,35,23,92.43,132,1,1,0,1,0,0,0,0
64521,35,21,82.19,132,1,0,1,0,0,0,0,1
64522,24,4,99.65,64,1,0,1,0,0,0,1,0
64523,43,24,79.82,162,0,1,0,0,0,1,0,0
64524,19,13,78.87,140,1,1,0,1,0,0,0,0
64525,37,2,39.89,240,1,1,0,0,1,0,0,0
64526,18,8,53.26,138,1,0,1,0,0,1,0,0
64527,38,6,72.9,304,1,0,1,0,0,0,0,1
64528,24,16,47.42,472,1,0,1,0,0,0,1,0
64529,70,23,44.05,283,0,0,1,0,0,0,1,0
64530,55,15,70.73,299,0,1,0,0,0,1,0,0
64531,55,2,87.33,96,1,1,0,0,1,0,0,0
64532,20,8,36.74,499,1,0,1,0,1,0,0,0
64533,46,19,59.47,486,0,1,0,0,1,0,0,0
64534,37,9,34.97,240,0,0,1,0,0,0,0,1
64535,53,9,71.7,100,1,1,0,1,0,0,0,0
64536,21,19,46.18,362,0,0,1,0,0,0,0,1
64537,54,16,78.45,134,0,1,0,1,0,0,0,0
64538,48,7,54.71,286,0,1,0,0,0,1,0,0
64539,68,8,60.9,278,0,0,1,0,0,1,0,0
64540,42,3,51.07,123,1,1,0,0,0,0,1,0
64541,47,18,84.12,401,0,1,0,0,0,0,1,0
64542,33,4,43.12,132,1,1,0,0,0,0,0,1
64543,56,9,64.43,366,1,0,1,0,0,0,1,0
64544,48,12,30.0,162,0,1,0,1,0,0,0,0
64545,40,4,52.45,54,0,0,1,0,0,0,0,1
64546,47,4,30.83,257,1,1,0,0,0,0,0,1
64547,39,3,83.07,163,0,0,1,0,1,0,0,0
64548,26,8,43.36,290,0,0,1,1,0,0,0,0
64549,27,1,88.07,242,0,0,1,0,0,1,0,0
64550,69,10,67.53,83,1,1,0,1,0,0,0,0
64551,35,19,48.79,282,1,0,1,0,0,1,0,0
64552,20,16,44.89,87,1,0,1,1,0,0,0,0
64553,42,8,32.18,191,1,1,0,0,0,1,0,0
64554,68,14,37.55,382,0,1,0,1,0,0,0,0
64555,44,23,48.52,347,0,1,0,0,0,0,0,1
64556,41,12,65.01,399,1,0,1,0,0,0,1,0
64557,67,23,86.23,173,0,1,0,0,1,0,0,0
64558,57,2,42.04,208,0,0,1,0,0,1,0,0
64559,18,21,93.59,295,1,0,1,1,0,0,0,0
64560,68,22,66.62,100,0,1,0,0,0,1,0,0
64561,67,10,91.78,273,0,0,1,0,0,0,1,0
64562,48,5,69.74,153,0,1,0,0,0,0,0,1
64563,68,18,74.3,310,1,1,0,0,0,0,1,0
64564,31,4,61.5,226,1,0,1,0,0,0,1,0
64565,18,20,74.91,171,1,0,1,0,0,0,1,0
64566,43,10,47.67,240,1,1,0,1,0,0,0,0
64567,61,11,60.54,294,1,1,0,0,1,0,0,0
64568,67,3,83.95,206,0,1,0,0,0,0,1,0
64569,40,19,78.74,347,0,1,0,0,0,0,1,0
64570,47,24,63.21,278,0,0,1,0,0,0,1,0
64571,21,10,43.07,483,0,0,1,0,0,0,0,1
64572,45,13,73.16,291,0,0,1,1,0,0,0,0
64573,48,16,70.11,68,0,0,1,1,0,0,0,0
64574,46,6,88.87,395,1,0,1,0,0,0,0,1
64575,63,10,35.73,282,0,0,1,1,0,0,0,0
64576,68,1,85.02,65,1,0,1,1,0,0,0,0
64577,50,22,54.91,65,1,0,1,0,1,0,0,0
64578,42,10,44.76,231,1,0,1,0,0,1,0,0
64579,20,11,50.03,481,0,1,0,0,1,0,0,0
64580,37,6,45.59,430,0,1,0,0,0,0,0,1
64581,36,15,97.63,295,1,0,1,0,1,0,0,0
64582,21,15,61.53,134,1,1,0,0,0,0,0,1
64583,49,7,48.01,110,1,0,1,0,0,0,1,0
64584,40,2,43.46,433,0,1,0,0,0,0,1,0
64585,21,15,78.54,189,1,1,0,0,0,0,0,1
64586,28,2,36.68,309,0,0,1,1,0,0,0,0
64587,27,4,40.26,113,0,1,0,0,0,0,0,1
64588,20,9,86.61,443,1,1,0,0,0,0,1,0
64589,25,1,33.67,384,1,0,1,0,0,1,0,0
64590,44,23,46.39,226,0,0,1,0,0,0,0,1
64591,68,24,85.46,194,1,0,1,0,0,0,1,0
64592,64,14,88.9,68,1,0,1,0,1,0,0,0
64593,62,23,39.86,267,1,1,0,0,0,1,0,0
64594,34,10,96.79,285,0,0,1,1,0,0,0,0
64595,52,7,61.86,154,1,1,0,0,0,0,1,0
64596,66,12,60.25,286,1,0,1,0,0,1,0,0
64597,51,4,59.06,142,1,1,0,0,0,0,0,1
64598,27,16,74.18,84,0,1,0,0,0,0,1,0
64599,66,17,70.48,292,0,0,1,0,0,0,0,1
64600,39,9,99.66,144,1,0,1,1,0,0,0,0
64601,67,3,92.65,311,1,0,1,0,0,0,1,0
64602,32,11,30.83,76,0,0,1,0,1,0,0,0
64603,23,14,96.02,274,1,0,1,0,1,0,0,0
64604,59,10,77.03,445,0,0,1,0,0,0,1,0
64605,59,4,89.77,52,1,1,0,0,0,1,0,0
64606,19,14,36.89,475,0,0,1,0,0,1,0,0
64607,61,14,35.97,139,1,1,0,1,0,0,0,0
64608,33,23,71.76,492,1,1,0,0,0,1,0,0
64609,68,7,97.02,361,1,0,1,0,1,0,0,0
64610,44,12,69.32,407,1,1,0,1,0,0,0,0
64611,20,16,70.9,268,1,1,0,1,0,0,0,0
64612,53,23,46.77,109,1,0,1,0,1,0,0,0
64613,30,18,47.85,430,1,1,0,0,0,0,1,0
64614,57,12,46.12,312,0,0,1,0,0,1,0,0
64615,40,9,79.68,64,1,0,1,0,0,1,0,0
64616,37,22,92.47,54,0,0,1,0,1,0,0,0
64617,48,19,60.6,86,0,0,1,0,0,1,0,0
64618,50,10,41.68,158,0,1,0,0,0,1,0,0
64619,47,16,47.36,380,1,1,0,0,0,1,0,0
64620,22,14,54.51,407,1,0,1,1,0,0,0,0
64621,47,11,84.38,477,1,0,1,0,0,1,0,0
64622,21,23,82.8,114,0,0,1,0,0,0,1,0
64623,32,20,73.64,393,0,1,0,1,0,0,0,0
64624,58,23,39.46,419,1,1,0,0,1,0,0,0
64625,48,10,38.22,447,0,0,1,1,0,0,0,0
64626,27,15,39.59,312,1,1,0,1,0,0,0,0
64627,27,18,73.79,351,0,0,1,0,0,0,1,0
64628,29,4,79.71,229,1,0,1,1,0,0,0,0
64629,22,22,33.93,492,1,1,0,0,0,0,0,1
64630,67,22,89.85,59,0,0,1,0,0,0,0,1
64631,45,13,53.31,159,1,0,1,1,0,0,0,0
64632,24,13,46.94,267,0,0,1,0,0,0,0,1
64633,41,20,33.56,107,0,1,0,0,0,1,0,0
64634,58,1,79.24,68,0,1,0,0,1,0,0,0
64635,43,17,87.65,104,1,1,0,0,0,1,0,0
64636,62,12,81.59,102,1,0,1,0,1,0,0,0
64637,25,7,95.59,368,1,0,1,0,0,1,0,0
64638,21,21,78.53,342,1,1,0,0,0,0,1,0
64639,69,20,56.86,229,1,1,0,0,0,0,0,1
64640,38,12,91.66,342,1,0,1,0,0,1,0,0
64641,57,1,89.14,333,1,1,0,1,0,0,0,0
64642,47,15,40.27,131,0,0,1,0,1,0,0,0
64643,63,11,93.24,100,0,0,1,0,0,1,0,0
64644,58,14,54.98,152,1,0,1,0,1,0,0,0
64645,20,9,51.79,414,1,1,0,0,1,0,0,0
64646,40,12,87.42,411,1,1,0,0,0,0,0,1
64647,18,9,65.43,93,1,1,0,0,0,0,0,1
64648,23,18,69.77,473,0,1,0,0,0,0,0,1
64649,25,16,67.69,405,1,1,0,1,0,0,0,0
64650,21,19,47.19,383,1,1,0,0,1,0,0,0
64651,22,19,42.35,111,0,1,0,1,0,0,0,0
64652,38,16,79.19,186,1,0,1,0,0,0,0,1
64653,18,2,91.36,260,1,0,1,0,0,0,1,0
64654,69,7,38.25,488,1,0,1,0,1,0,0,0
64655,68,19,99.74,301,1,1,0,0,0,0,0,1
64656,30,8,48.47,465,1,0,1,0,0,0,1,0
64657,25,22,43.1,370,0,0,1,0,0,1,0,0
64658,40,13,48.14,321,0,1,0,0,0,0,1,0
64659,44,6,68.28,163,0,0,1,0,0,0,0,1
64660,42,22,98.11,338,0,0,1,0,0,1,0,0
64661,26,22,49.19,338,0,1,0,0,0,0,1,0
64662,47,24,97.08,335,0,0,1,0,1,0,0,0
64663,37,18,70.72,236,0,0,1,1,0,0,0,0
64664,19,6,68.51,464,0,1,0,1,0,0,0,0
64665,58,23,30.2,224,1,1,0,0,0,0,1,0
64666,59,7,61.17,325,1,0,1,1,0,0,0,0
64667,47,20,32.25,427,0,0,1,0,0,0,0,1
64668,37,21,61.93,493,0,1,0,0,1,0,0,0
64669,40,8,36.73,473,1,1,0,1,0,0,0,0
64670,58,20,95.86,389,0,1,0,0,0,1,0,0
64671,49,16,39.03,162,0,0,1,0,0,0,1,0
64672,65,18,68.82,334,1,1,0,0,0,0,1,0
64673,70,19,77.15,309,0,0,1,1,0,0,0,0
64674,34,16,48.99,201,0,1,0,0,0,0,1,0
64675,63,1,68.87,65,0,0,1,0,0,0,1,0
64676,61,22,43.48,271,1,0,1,1,0,0,0,0
64677,30,5,40.82,441,1,1,0,0,0,0,1,0
64678,41,3,48.18,253,0,1,0,0,1,0,0,0
64679,28,22,84.54,189,1,0,1,1,0,0,0,0
64680,30,2,36.32,122,0,1,0,0,1,0,0,0
64681,65,15,71.38,109,1,1,0,0,0,1,0,0
64682,66,10,58.04,143,0,0,1,0,0,1,0,0
64683,54,20,46.52,402,1,0,1,0,0,0,0,1
64684,27,7,76.55,199,1,1,0,0,0,1,0,0
64685,68,1,58.13,149,1,0,1,0,1,0,0,0
64686,21,23,82.87,84,0,1,0,0,1,0,0,0
64687,18,12,78.54,110,0,0,1,0,0,0,1,0
64688,40,22,57.7,279,0,1,0,0,0,1,0,0
64689,27,15,96.01,408,0,0,1,0,0,0,1,0
64690,29,19,60.26,221,0,1,0,0,1,0,0,0
64691,69,5,59.62,258,0,0,1,0,1,0,0,0
